complex_name,protien_count,expected,pValue,fold_enrichment,fdr,protien_list
respiratory chain complex I,50,4.057371459744511,1.6163171710287605E-13,7.147484593837535,5.482009071739213e-12,"['Q62425', 'P03888', 'P03921', 'Q8K3J1', 'Q9ERS2', 'Q9DCJ5', 'Q9CR61', 'Q7TMF3', 'Q91WD5', 'Q99LY9', 'Q9D8B4', 'Q9CQH3', 'Q9D6J6', 'Q9DCT2', 'Q9D6J5', 'Q9CQJ8', 'Q91YT0', 'Q9CPP6', 'Q9CQZ5', 'P52503', 'Q9CQ54', 'Q9CQ75', 'Q9CXZ1', 'Q9CQC7', 'Q9DC69', 'Q91VD9', 'Q9DCS9', 'Q3UIU2', 'Q99LC3']"
NADH dehydrogenase complex,50,4.057371459744511,1.6163171710287605E-13,7.147484593837535,5.3921400705631604e-12,"['Q62425', 'P03888', 'P03921', 'Q8K3J1', 'Q9ERS2', 'Q9DCJ5', 'Q9CR61', 'Q7TMF3', 'Q91WD5', 'Q99LY9', 'Q9D8B4', 'Q9CQH3', 'Q9D6J6', 'Q9DCT2', 'Q9D6J5', 'Q9CQJ8', 'Q91YT0', 'Q9CPP6', 'Q9CQZ5', 'P52503', 'Q9CQ54', 'Q9CQ75', 'Q9CXZ1', 'Q9CQC7', 'Q9DC69', 'Q91VD9', 'Q9DCS9', 'Q3UIU2', 'Q99LC3']"
mitochondrial respiratory chain complex I,50,4.057371459744511,1.6163171710287605E-13,7.147484593837535,5.305170069425044e-12,"['Q62425', 'P03888', 'P03921', 'Q8K3J1', 'Q9ERS2', 'Q9DCJ5', 'Q9CR61', 'Q7TMF3', 'Q91WD5', 'Q99LY9', 'Q9D8B4', 'Q9CQH3', 'Q9D6J6', 'Q9DCT2', 'Q9D6J5', 'Q9CQJ8', 'Q91YT0', 'Q9CPP6', 'Q9CQZ5', 'P52503', 'Q9CQ54', 'Q9CQ75', 'Q9CXZ1', 'Q9CQC7', 'Q9DC69', 'Q91VD9', 'Q9DCS9', 'Q3UIU2', 'Q99LC3']"
proton-transporting ATP synthase complex,21,1.7040960130926943,2.4664663947349623E-6,7.041856742697079,4.289965054090298e-05,"['Q06185', 'P97450', 'Q78IK2', 'P56135', 'Q9CQQ7', 'Q9D3D9', 'Q9CPQ8', 'Q03265', 'Q9DCX2', 'P56480', 'Q91VR2', 'Q9DB20']"
microbody lumen,28,2.272128017456926,5.2330572373939096E-8,7.041856742697078,1.1832523864551784e-06,"['P51660', 'Q9WUR2', 'Q921H8', 'P99029', 'P12710', 'Q99J39', 'Q9WU19', 'Q99P30', 'P35700', 'O35423', 'Q9JHR7', 'P32020', 'Q9DBN5', 'O35386', 'P55096', 'P63038']"
dense fibrillar component,7,0.5680320043642315,0.006798781302764143,7.041856742697078,0.046118399837083435,"['P09405', 'P35550', 'Q04750', 'Q9D0T1']"
COPII vesicle coat,14,1.136064008728463,1.2194056035841246E-4,7.041856742697078,0.0013940957321874684,"['Q01405', 'Q9D1M0', 'P12815', 'Q9CQC9', 'Q9D662', 'P36536', 'Q3UPL0', 'Q3U2P1']"
box C/D RNP complex,7,0.5680320043642315,0.006798781302764143,7.041856742697078,0.04596518256187718,"['P35550', 'Q6DFW4', 'Q9D6Z1', 'Q9D0T1']"
peroxisomal matrix,28,2.272128017456926,5.2330572373939096E-8,7.041856742697078,1.170249612977649e-06,"['P51660', 'Q9WUR2', 'Q921H8', 'P99029', 'P12710', 'Q99J39', 'Q9WU19', 'Q99P30', 'P35700', 'O35423', 'Q9JHR7', 'P32020', 'Q9DBN5', 'O35386', 'P55096', 'P63038']"
mitochondrial permeability transition pore complex,7,0.5680320043642315,0.006798781302764143,7.041856742697078,0.045812979970612684,"['P51881', 'Q60932', 'Q99KR7', 'P48962']"
oxidoreductase complex,121,9.818838932581714,6.54927696985212E-30,7.027307451906383,4.936214308758912e-28,"['Q9D0M3', 'Q9CW42', 'Q9CR68', 'P13707', 'P50171', 'Q8K3J1', 'O08749', 'Q9DCJ5', 'Q9CR61', 'Q7TMF3', 'P50136', 'Q99LY9', 'Q9DCN2', 'Q9CZB0', 'Q9CQH3', 'Q9CZ13', 'Q8R1I1', 'Q9DB77', 'Q91VT4', 'Q60597', 'Q921G7', 'P35486', 'Q9CQX2', 'Q8BMF4', 'Q9CQX8', 'Q9CQ75', 'Q9CXZ1', 'Q9CQC7', 'P06151', 'P09103', 'Q9D2G2', 'Q99LC5', 'Q3UIU2', 'Q99LC3', 'Q91W43', 'Q9CQ69', 'Q62425', 'Q8BKZ9', 'P03888', 'P03921', 'Q9ERS2', 'Q91WD5', 'Q64521', 'P70404', 'Q8K2B3', 'Q3ULJ0', 'Q9D8B4', 'Q9D6J6', 'Q9DCT2', 'Q9D6J5', 'Q9CQJ8', 'Q91YT0', 'Q9CPP6', 'Q9D6R2', 'P24270', 'Q9D855', 'P53395', 'Q6P3A8', 'Q9CQZ5', 'Q91WK5', 'Q9D051', 'P52503', 'Q9CQ54', 'Q9DC69', 'Q91VD9', 'Q9CQA3', 'Q9DCS9', 'P00397', 'Q9DCW4']"
MICOS complex,9,0.7303268627540119,0.0026692103667391724,6.846249610955494,0.021053655412070604,"['Q8CAQ8', 'Q9CRB9', 'Q9DCZ4', 'Q78IK4', 'Q5U458']"
myelin sheath,215,17.446697276901396,1.9557275732682286E-48,6.706140316591752,2.211058673111581e-46,"['Q8CAQ8', 'P07901', 'Q9CR68', 'Q60864', 'P38647', 'P16858', 'O08553', 'O55131', 'Q01768', 'P16460', 'P48962', 'P56480', 'P07356', 'P62874', 'P05213', 'P10649', 'P12787', 'Q03265', 'P10126', 'P35486', 'Q8VDN2', 'Q9QXS1', 'Q99P72', 'P53810', 'P15532', 'P62880', 'P67778', 'Q61171', 'P05064', 'O09131', 'P43024', 'Q9DB20', 'P50396', 'P51881', 'P07724', 'P15105', 'Q8K2B3', 'P40142', 'Q9DBJ1', 'P42208', 'P62814', 'Q9D6J6', 'P62897', 'Q9DCT2', 'Q91VR2', 'Q9D6R2', 'P68372', 'Q01853', 'Q9DB05', 'P20029', 'Q8VEM8', 'P14152', 'Q811D0', 'P60766', 'P05202', 'Q61598', 'Q8BFR5', 'Q9CQQ7', 'O08749', 'P34884', 'P09055', 'P45376', 'P52480', 'P62835', 'Q9CZ13', 'P61982', 'Q9DB77', 'Q8BH59', 'P08249', 'P02088', 'P06745', 'P46460', 'P70296', 'P35564', 'P63260', 'Q8BMF4', 'P16546', 'P19536', 'Q9Z2I9', 'P14094', 'Q99KI0', 'P01942', 'Q9D2G2', 'P63017', 'Q99LC3', 'P27773', 'Q9WU78', 'P26041', 'P26040', 'P26043', 'Q68FD5', 'P11983', 'P50516', 'P62331', 'P09671', 'P00920', 'Q9DCX2', 'P60710', 'P80314', 'P08228', 'Q9CWZ7', 'Q60930', 'Q60932', 'Q9QXY6', 'P35700', 'P17742', 'P20108', 'Q91VD9', 'P13020', 'Q9WVK4', 'P0DP26', 'P17182', 'O88342', 'P63038', 'P62983', 'P80318', 'P80316']"
fascia adherens,13,1.0549165795335727,4.2953003613797013E-4,6.635595776772248,0.004305879918920045,"['Q7TPR4', 'Q64727', 'Q02257', 'Q02248', 'P31001', 'E9Q557', 'P16546']"
"proton-transporting ATP synthase complex, coupling factor F(o)",13,1.0549165795335727,4.2953003613797013E-4,6.635595776772248,0.004284772664415536,"['Q06185', 'P97450', 'P56135', 'Q9CQQ7', 'Q9CPQ8', 'Q9DCX2', 'Q9DB20']"
small ribosomal subunit,80,6.491794335591217,1.9962637134320715E-18,6.6237464985994405,9.447434085661082e-17,"['P97461', 'Q9CXW2', 'Q8VE22', 'Q8BJZ4', 'Q9ER88', 'P62082', 'P62281', 'P68040', 'Q62167', 'P63323', 'P62855', 'Q61937', 'P62858', 'Q924T2', 'P25444', 'P63325', 'P62852', 'P62754', 'P97351', 'P62908', 'Q8BJW6', 'Q9CZX8', 'P62849', 'Q6ZWY3', 'Q14C51', 'P62270', 'P14206', 'Q9JIK9', 'Q9CQR2', 'P63276', 'P62242', 'P62264', 'Q9DB27', 'Q6ZWN5', 'P14131', 'P62267', 'P62245', 'P01942', 'P62702', 'P60867', 'P62983', 'P62301', 'P62843']"
endoplasmic reticulum exit site,28,2.272128017456926,2.5760823301553997E-7,6.601740696278511,5.242327541866239e-06,"['E9QAT4', 'Q9WU78', 'Q9WUQ2', 'P12815', 'Q8BI84', 'Q9D662', 'P36536', 'Q3UPL0', 'Q3U2P1', 'Q01405', 'Q9CXE7', 'P01901', 'Q9CQC9', 'Q91ZV0', 'E9Q414']"
ER to Golgi transport vesicle membrane,21,1.7040960130926943,1.2153002406811379E-5,6.4550353474723225,0.00018319525850267522,"['Q9Z1Z0', 'E9QAT4', 'Q01405', 'Q9D1M0', 'P12815', 'Q9CQC9', 'O08547', 'Q9D662', 'P36536', 'Q3UPL0', 'Q3U2P1']"
mitochondrial respirasome,88,7.140973769150338,3.0164790576546064E-19,6.441698497580851,1.5739833031608012e-17,"['Q9D0M3', 'Q9CQ69', 'Q9CR68', 'Q62425', 'P03888', 'P03921', 'Q8K3J1', 'Q9ERS2', 'Q9DCJ5', 'Q9CR61', 'Q7TMF3', 'Q91WD5', 'Q99LY9', 'Q8K2B3', 'Q9D8B4', 'Q9CZB0', 'P00405', 'Q9CQH3', 'Q9CZ13', 'Q8R1I1', 'Q9DB77', 'Q9D6J6', 'Q9DCT2', 'Q9D6J5', 'Q9CQJ8', 'Q91YT0', 'Q9CPP6', 'Q9D855', 'P12787', 'P19783', 'Q9CQZ5', 'P52503', 'Q9CQ54', 'Q9CQ75', 'Q9CXZ1', 'P19536', 'Q9CQC7', 'Q9DC69', 'Q91VD9', 'Q9CQA3', 'Q9DCS9', 'P43024', 'P56391', 'Q3UIU2', 'Q99LC3', 'P00397']"
respiratory chain complex,89,7.222121198345229,4.247450737719782E-19,6.369319862776572,2.108185914941404e-17,"['Q9D0M3', 'Q9CQ69', 'Q9CR68', 'Q62425', 'P03888', 'P03921', 'Q8K3J1', 'Q9ERS2', 'Q9DCJ5', 'Q9CR61', 'Q7TMF3', 'Q91WD5', 'Q99LY9', 'Q8K2B3', 'Q9D8B4', 'Q9CZB0', 'P00405', 'Q9CQH3', 'Q9CZ13', 'Q8R1I1', 'Q9DB77', 'Q9D6J6', 'Q9DCT2', 'Q9D6J5', 'Q9CQJ8', 'Q91YT0', 'Q9CPP6', 'Q9D855', 'P12787', 'P19783', 'Q9CQZ5', 'P52503', 'Q9CQ54', 'Q9CQ75', 'Q9CXZ1', 'P19536', 'Q9CQC7', 'Q9DC69', 'Q91VD9', 'Q9CQA3', 'Q9DCS9', 'P43024', 'P56391', 'Q3UIU2', 'Q99LC3', 'P00397']"
endopeptidase complex,99,8.03359549029413,2.6286244548685216E-20,6.223863282686812,1.4457434501776868e-18,"['P54775', 'P46471', 'Q8BG32', 'Q9JHR7', 'P62196', 'O88456', 'Q9Z2U1', 'Q9Z2U0', 'Q9CX56', 'P19221', 'Q8BJY1', 'P06909', 'P14685', 'Q9QUM9', 'P49722', 'O88685', 'P01027', 'Q8CDN6', 'Q9D8W5', 'O70435', 'P99026', 'Q9R1P0', 'O35593', 'O08529', 'Q8VDM4', 'Q9R1P1', 'Q9WUP7', 'P28063', 'Q9R1P4', 'Q9R1P3', 'Q9WVJ2', 'Q6PDI5', 'O35226', 'Q5SSW2', 'O55234', 'P26516', 'P62334', 'O09061', 'P97371', 'Q3TXS7', 'P70195', 'Q9JMA1', 'P54728', 'P62192', 'Q6PD26', 'Q60692', 'Q01853', 'Q99JI4', 'Q9JIY5', 'O89110']"
extrinsic component of presynaptic endocytic zone membrane,2,0.16229485838978042,0.20870067700928752,6.161624649859944,0.6102095944165231,['Q7M6Y3']
extrinsic component of presynaptic active zone membrane,2,0.16229485838978042,0.20870067700928752,6.161624649859944,0.6093341143671451,['P67778']
catenin-TCF7L2 complex,4,0.32458971677956083,0.06893964210873273,6.161624649859944,0.2783574835144268,"['Q02257', 'Q02248']"
plasma membrane proton-transporting V-type ATPase complex,2,0.16229485838978042,0.20870067700928752,6.161624649859944,0.6084611428565905,['P51863']
L-cysteine desulfurase complex,2,0.16229485838978042,0.20870067700928752,6.161624649859944,0.6075906691185982,['O35943']
eukaryotic translation initiation factor 4F complex,10,0.8114742919489021,0.003758462208995085,6.161624649859944,0.027512484155773374,"['Q62448', 'P10630', 'Q6NZJ6', 'P63073', 'P60843']"
HSP90-CDC37 chaperone complex,2,0.16229485838978042,0.20870067700928752,6.161624649859944,0.6067226824484288,['P11499']
cleavage body,2,0.16229485838978042,0.20870067700928752,6.161624649859944,0.6058571722024253,['Q91VR5']
basal ectoplasmic specialization,2,0.16229485838978042,0.20870067700928752,6.161624649859944,0.6049941277975786,['Q99JY9']
apical tubulobulbar complex,2,0.16229485838978042,0.20870067700928752,6.161624649859944,0.6041335387110954,['Q99JY9']
ubiquinone biosynthesis complex,6,0.48688457516934125,0.02515315816059345,6.161624649859944,0.1361347788744885,"['Q8R1S0', 'Q8K1Z0', 'P97478']"
actin cap,4,0.32458971677956083,0.06893964210873273,6.161624649859944,0.2778062805767745,"['P61161', 'P13020']"
U4atac snRNP,2,0.16229485838978042,0.20870067700928752,6.161624649859944,0.6032753944799718,['Q9D0T1']
Myb complex,4,0.32458971677956083,0.06893964210873273,6.161624649859944,0.2772572563068599,"['Q8BTM8', 'Q68FD5']"
box H/ACA telomerase RNP complex,4,0.32458971677956083,0.06893964210873273,6.161624649859944,0.276710397813158,"['Q9CRB2', 'Q9ESX5']"
mitochondrial degradosome,2,0.16229485838978042,0.20870067700928752,6.161624649859944,0.6024196847005675,['Q8K1R3']
tRNA-splicing ligase complex,8,0.6491794335591217,0.009598766749121844,6.161624649859944,0.06142607023416023,"['Q9CQE8', 'Q91VR5', 'Q3TJZ6', 'Q99LF4']"
integral component of external side of plasma membrane,2,0.16229485838978042,0.20870067700928752,6.161624649859944,0.6015663990281871,['P31809']
histone pre-mRNA 3'end processing complex,6,0.48688457516934125,0.02515315816059345,6.161624649859944,0.13577367866527235,"['P27048', 'P62960', 'Q7TMK9']"
classical-complement-pathway C3/C5 convertase complex,2,0.16229485838978042,0.20870067700928752,6.161624649859944,0.6007155271766621,['P01029']
phagolysosome membrane,2,0.16229485838978042,0.20870067700928752,6.161624649859944,0.599867058917938,['Q9ESB3']
galectin complex,2,0.16229485838978042,0.20870067700928752,6.161624649859944,0.5990209840816645,['P16045']
cytoplasmic periphery of the nuclear pore complex,2,0.16229485838978042,0.20870067700928752,6.161624649859944,0.5981772925547889,['P46061']
proteasome activator complex,2,0.16229485838978042,0.20870067700928752,6.161624649859944,0.5973359742811535,['P97371']
beta-catenin-ICAT complex,2,0.16229485838978042,0.20870067700928752,6.161624649859944,0.5964970192610957,['Q02248']
B-WICH complex,8,0.6491794335591217,0.009598766749121844,6.161624649859944,0.06123351202026004,"['Q99NB9', 'Q7TPV4', 'Q9WTI7', 'Q9JIK5']"
chaperone complex,34,2.759012592626267,8.882375233912048E-8,6.161624649859944,1.9229397447884064e-06,"['P80315', 'P80314', 'P80313', 'Q60676', 'Q60864', 'Q99KV1', 'Q9WTM5', 'P11499', 'P11983', 'Q9R0Q7', 'P42932', 'P60122', 'Q9JK23', 'P63017', 'P80318', 'P80317', 'P80316']"
fatty acid elongase complex,2,0.16229485838978042,0.20870067700928752,6.161624649859944,0.595660417551052,['O70503']
Noc1p-Noc2p complex,2,0.16229485838978042,0.20870067700928752,6.161624649859944,0.5948261592631654,['O89110']
calcium ion-transporting ATPase complex,2,0.16229485838978042,0.20870067700928752,6.161624649859944,0.5939942345648953,['O55143']
endothelial microparticle,2,0.16229485838978042,0.20870067700928752,6.161624649859944,0.5931646336786315,['P48036']
blood microparticle,10,0.8114742919489021,0.003758462208995085,6.161624649859944,0.027413873101451606,"['Q61646', 'P48036', 'Q8VCM7', 'E9PV24', 'Q8K0E8']"
muscle thin filament tropomyosin,2,0.16229485838978042,0.20870067700928752,6.161624649859944,0.5923373468813112,['P58771']
VCP-NPL4-UFD1 AAA ATPase complex,8,0.6491794335591217,0.009598766749121844,6.161624649859944,0.06104215729519673,"['Q01853', 'P60670', 'P70362', 'Q3TDN2']"
eukaryotic translation initiation factor 2B complex,6,0.48688457516934125,0.02515315816059345,6.161624649859944,0.13541448903917375,"['Q99LD9', 'Q61749', 'Q6ZWX6']"
polysome,76,6.167204618811656,1.1561837227881525E-15,6.161624649859944,4.127778729603316e-14,"['P62918', 'P53026', 'Q9CXW4', 'O70133', 'P62717', 'Q61879', 'P56959', 'P12970', 'P35980', 'P62855', 'P62911', 'P20152', 'P62858', 'P47911', 'P62852', 'Q8K1R3', 'P62754', 'P62908', 'Q91WK2', 'Q9JJI8', 'P32233', 'Q6NZJ6', 'Q8VDJ3', 'P14148', 'Q9CPR4', 'Q9CQR2', 'P14211', 'P62267', 'P58252', 'P84099', 'E9PVA8', 'Q9QUM9', 'P62702', 'P62889', 'P62900', 'Q8BP67', 'O70305', 'Q6P542']"
molybdopterin synthase complex,2,0.16229485838978042,0.20870067700928752,6.161624649859944,0.5915123645040392,['Q5RKZ7']
longitudinal sarcoplasmic reticulum,2,0.16229485838978042,0.20870067700928752,6.161624649859944,0.5906896769317109,['O55143']
intermediate-density lipoprotein particle,6,0.48688457516934125,0.02515315816059345,6.161624649859944,0.13505719487284346,"['Q00623', 'P08226', 'E9Q414']"
platelet dense tubular network membrane,2,0.16229485838978042,0.20870067700928752,6.161624649859944,0.589869274602639,['Q9WVK4']
PCSK9-AnxA2 complex,2,0.16229485838978042,0.20870067700928752,6.161624649859944,0.5890511480081833,['P07356']
AnxA2-p11 complex,2,0.16229485838978042,0.20870067700928752,6.161624649859944,0.5882352876923824,['P07356']
chromaffin granule membrane,4,0.32458971677956083,0.06893964210873273,6.161624649859944,0.2761656923056518,"['Q07076', 'Q6P069']"
extrinsic component of vacuolar membrane,4,0.32458971677956083,0.06893964210873273,6.161624649859944,0.27562312709483516,"['P51150', 'Q80WQ2']"
integrin alpha11-beta1 complex,2,0.16229485838978042,0.20870067700928752,6.161624649859944,0.5874216842515908,['P09055']
integrin alpha10-beta1 complex,2,0.16229485838978042,0.20870067700928752,6.161624649859944,0.5866103283341162,['P09055']
integrin alpha9-beta1 complex,2,0.16229485838978042,0.20870067700928752,6.161624649859944,0.5858012106398622,['P09055']
integrin alpha7-beta1 complex,2,0.16229485838978042,0.20870067700928752,6.161624649859944,0.5849943219199726,['P09055']
integrin alpha5-beta1 complex,2,0.16229485838978042,0.20870067700928752,6.161624649859944,0.5841896529764788,['P09055']
integrin alpha3-beta1 complex,2,0.16229485838978042,0.20870067700928752,6.161624649859944,0.5833871946619508,['P09055']
integrin alpha1-beta1 complex,2,0.16229485838978042,0.20870067700928752,6.161624649859944,0.5825869378791497,['P09055']
IRE1-RACK1-PP2A complex,2,0.16229485838978042,0.20870067700928752,6.161624649859944,0.5817888735806851,['P68040']
cytoplasmic side of mitochondrial outer membrane,2,0.16229485838978042,0.20870067700928752,6.161624649859944,0.5809929927686732,['Q91WS0']
ooplasm,2,0.16229485838978042,0.20870067700928752,6.161624649859944,0.5801992864943991,['P11499']
microbody,148,12.00981952084375,1.5458355604284105E-28,6.078359451888864,1.1234912019542198e-26,"['P51660', 'Q9WUR2', 'Q91X34', 'Q921H8', 'Q99J47', 'Q8CC88', 'Q9WU19', 'P19258', 'Q9R0H0', 'Q9DCN1', 'Q9CRB3', 'Q9JHR7', 'O35488', 'Q9DC50', 'P20152', 'P41216', 'P25688', 'Q00519', 'P34914', 'P52760', 'Q91VS7', 'Q920E5', 'Q8K1M6', 'Q8VCH0', 'Q99J39', 'Q8BWN8', 'Q99P30', 'P11930', 'Q99MZ7', 'Q9R008', 'Q8BGC4', 'Q2TPA8', 'Q9R0A0', 'P32020', 'O88844', 'Q9DCM2', 'Q91V64', 'P47740', 'Q922Q1', 'O09174', 'Q9D826', 'P54071', 'Q5XG73', 'Q9Z211', 'P99029', 'P12710', 'A2AKK5', 'O35423', 'P40142', 'P58044', 'P42925', 'Q9DBN5', 'O35386', 'Q9QUJ7', 'P55096', 'Q99LB2', 'Q9QXD1', 'P08228', 'P24270', 'Q8VCF0', 'Q9WV68', 'P35700', 'Q9QXY9', 'Q9D5T0', 'Q9DBM2', 'Q283N4', 'O35459', 'Q9CQ92', 'P84078', 'P38060', 'Q9QXE0', 'P63038', 'Q80XL6']"
peroxisome,148,12.00981952084375,1.5458355604284105E-28,6.078359451888864,1.0847501260247638e-26,"['P51660', 'Q9WUR2', 'Q91X34', 'Q921H8', 'Q99J47', 'Q8CC88', 'Q9WU19', 'P19258', 'Q9R0H0', 'Q9DCN1', 'Q9CRB3', 'Q9JHR7', 'O35488', 'Q9DC50', 'P20152', 'P41216', 'P25688', 'Q00519', 'P34914', 'P52760', 'Q91VS7', 'Q920E5', 'Q8K1M6', 'Q8VCH0', 'Q99J39', 'Q8BWN8', 'Q99P30', 'P11930', 'Q99MZ7', 'Q9R008', 'Q8BGC4', 'Q2TPA8', 'Q9R0A0', 'P32020', 'O88844', 'Q9DCM2', 'Q91V64', 'P47740', 'Q922Q1', 'O09174', 'Q9D826', 'P54071', 'Q5XG73', 'Q9Z211', 'P99029', 'P12710', 'A2AKK5', 'O35423', 'P40142', 'P58044', 'P42925', 'Q9DBN5', 'O35386', 'Q9QUJ7', 'P55096', 'Q99LB2', 'Q9QXD1', 'P08228', 'P24270', 'Q8VCF0', 'Q9WV68', 'P35700', 'Q9QXY9', 'Q9D5T0', 'Q9DBM2', 'Q283N4', 'O35459', 'Q9CQ92', 'P84078', 'P38060', 'Q9QXE0', 'P63038', 'Q80XL6']"
respirasome,95,7.70900577351457,3.0643116861850947E-18,5.967047029338051,1.3857498403081483e-16,"['Q9D0M3', 'Q9CQ69', 'Q9CR68', 'Q62425', 'P03888', 'P03921', 'Q8K3J1', 'Q9ERS2', 'Q9DCJ5', 'Q9CR61', 'Q7TMF3', 'Q91WD5', 'Q99LY9', 'Q8K2B3', 'Q9D8B4', 'Q9CZB0', 'P00405', 'Q9CQH3', 'Q9CZ13', 'Q8R1I1', 'Q9DB77', 'Q9D6J6', 'Q9DCT2', 'Q9D6J5', 'Q9CQJ8', 'Q91YT0', 'Q9CPP6', 'Q9D855', 'P12787', 'P19783', 'Q9CQZ5', 'P52503', 'Q9CQ54', 'Q9CQ75', 'Q9CXZ1', 'P19536', 'Q9CQC7', 'Q9DC69', 'Q91VD9', 'Q9CQA3', 'Q9DCS9', 'P43024', 'P56391', 'Q3UIU2', 'Q99LC3', 'P00397']"
retromer complex,21,1.7040960130926943,5.670595193271713E-5,5.868213952247566,0.0007350102686820341,"['Q9QZ88', 'Q9CWK8', 'Q9EQH3', 'Q9D8U8', 'P51150', 'O70492', 'Q9WV80', 'P40336', 'Q8C0E2', 'Q810B6']"
inner mitochondrial membrane protein complex,146,11.847524662453973,3.379232047725114E-26,5.824001381374467,2.2922457390402023e-24,"['Q8CAQ8', 'Q06185', 'Q9D0M3', 'Q9CR68', 'Q8K3J1', 'Q9CQQ7', 'Q9DCJ5', 'Q9CR61', 'Q7TMF3', 'Q99LY9', 'Q9D880', 'O35129', 'Q9CRB9', 'Q9CZB0', 'Q99LP6', 'Q9DCZ4', 'Q9CQH3', 'Q9CZ13', 'P56480', 'Q8R1I1', 'Q9DB77', 'Q9WTQ8', 'Q8JZQ2', 'P12787', 'Q03265', 'P19783', 'Q5U458', 'Q9CQ75', 'Q9CXZ1', 'P19536', 'Q9CQC7', 'P67778', 'P43024', 'Q3UIU2', 'Q99LC3', 'Q9DB20', 'Q9CQ69', 'Q62425', 'Q78IK2', 'P56135', 'P03888', 'P03921', 'Q9CPQ8', 'Q9ERS2', 'Q91WD5', 'Q8K2B3', 'Q9D8B4', 'P00405', 'Q9D3D9', 'Q9DCX2', 'Q9D6J6', 'Q9DCT2', 'Q9D6J5', 'Q91VR2', 'Q9CQJ8', 'Q91YT0', 'Q9CPP6', 'P97450', 'Q9D855', 'Q9CQZ5', 'P52503', 'Q9CQ54', 'Q9DC69', 'Q91VD9', 'Q9CQA3', 'Q9DCS9', 'Q78IK4', 'P56391', 'P00397']"
ribosomal subunit,195,15.823748693003592,1.7226688015761741E-34,5.814045823457588,1.5241873961771802e-32,"['P62918', 'P97461', 'Q9CXW4', 'P35979', 'Q9CXW2', 'Q8BJZ4', 'Q3TBW2', 'P62717', 'P19253', 'Q9ER88', 'P62082', 'P62281', 'P12970', 'P14115', 'Q62167', 'P62751', 'P63323', 'P35980', 'O09167', 'P62911', 'Q9D1N9', 'P47955', 'P47911', 'P25444', 'P63325', 'P62830', 'P62754', 'Q9Z2Q5', 'P97351', 'Q9CR57', 'P62849', 'Q6ZWY3', 'Q9JJI8', 'P14206', 'Q9JIK9', 'Q9CPR4', 'P62242', 'Q9DB27', 'P14131', 'Q9DCU6', 'P62245', 'P84099', 'Q921S7', 'P61358', 'P01942', 'P62889', 'P60867', 'P61514', 'P62843', 'Q9CZM2', 'Q9EQI8', 'P53026', 'Q8VE22', 'Q9JKF7', 'Q6ZWV3', 'P99027', 'Q9D0G0', 'P68040', 'Q9DB15', 'P67984', 'P62855', 'Q61937', 'Q9CQF0', 'P62858', 'Q924T2', 'P62852', 'P62908', 'Q8BJW6', 'P51410', 'Q9CZX8', 'P14869', 'Q14C51', 'P62270', 'P14148', 'Q99N96', 'Q9CQR2', 'Q9D1P0', 'P63276', 'P62264', 'Q6ZWN5', 'P62267', 'O35972', 'Q9D8E6', 'P47962', 'Q6ZWV7', 'P62702', 'P47963', 'P62900', 'Q8BP67', 'P27659', 'P62983', 'P62301']"
